visitNumber;browser;operatingSystem;isMobile;continent;country;city;networkDomain;source;medium;keyword;referralPath;adContent;pageviews;newVisits;transactionRevenue;year;day;weekday;time_range
1;5;0;False;0;0;0;586;0;0;85;197;11;1;1.0;0.0;2017;2;1;1
1;5;1;True;2;19;295;645;23;5;4;197;11;1;1.0;0.0;2017;2;1;4
1;9;9;False;2;83;295;1147;3;2;85;197;11;1;1.0;0.0;2017;2;1;4
3;18;6;False;2;138;229;0;5;6;85;24;11;1;0.0;0.0;2017;2;1;0
1;8;9;False;2;138;295;227;5;6;85;24;11;1;1.0;0.0;2017;2;1;3
12;18;11;True;2;138;295;610;23;3;25;197;8;1;0.0;0.0;2017;2;1;3
4;18;6;False;2;138;229;0;5;6;85;24;11;1;0.0;0.0;2017;2;1;0
2;5;1;True;2;138;195;413;0;0;85;197;11;1;0.0;0.0;2017;2;1;0
1;5;1;True;2;138;295;1184;23;5;4;197;11;1;1.0;0.0;2017;2;1;2
1;5;9;False;3;101;295;1126;23;5;4;197;11;1;1.0;0.0;2017;2;1;1
1;5;9;False;3;114;0;0;0;0;85;197;11;1;1.0;0.0;2017;2;1;1
2;5;9;False;3;114;0;0;0;0;85;197;11;1;0.0;0.0;2017;2;1;3
19;5;9;False;5;5;161;0;23;5;4;197;11;1;0.0;0.0;2017;2;1;1
18;5;9;False;5;5;161;0;23;5;4;197;11;1;0.0;0.0;2017;2;1;1
20;5;9;False;5;5;161;0;23;5;4;197;11;1;0.0;0.0;2017;2;1;0
1;5;3;False;5;5;259;272;23;5;4;197;11;1;1.0;0.0;2017;2;1;3
1;5;1;True;4;53;42;1639;23;5;4;197;11;2;1.0;0.0;2017;2;1;1
2;18;6;False;2;138;229;0;11;6;85;46;11;2;0.0;0.0;2017;2;1;0
1;5;6;False;2;138;172;0;48;6;85;0;11;2;1.0;0.0;2017;2;1;3
2;5;6;False;2;138;172;0;23;5;4;197;11;2;0.0;0.0;2017;2;1;3
4;18;11;True;2;138;295;0;0;0;85;197;11;2;0.0;0.0;2017;2;1;4
1;18;6;False;2;138;229;0;23;5;4;197;11;3;1.0;0.0;2017;2;1;0
1;5;6;False;5;5;259;1567;23;5;4;197;11;3;1.0;0.0;2017;2;1;0
2;18;11;True;2;138;295;1184;23;5;4;197;11;4;0.0;0.0;2017;2;1;2
1;5;1;True;2;138;195;0;0;0;85;197;11;4;1.0;0.0;2017;2;1;2
1;5;1;True;3;127;0;619;23;5;4;197;11;6;1.0;0.0;2017;2;1;1
1;5;6;False;2;138;172;0;0;0;85;197;11;5;1.0;0.0;2017;2;1;3
1;5;1;True;2;138;295;0;0;0;85;197;11;5;1.0;0.0;2017;2;1;1
1;5;9;False;2;138;182;1567;23;5;4;197;11;9;1.0;0.0;2017;2;1;3
3;5;5;False;2;138;257;0;0;0;85;197;11;14;0.0;33.59;2017;2;1;4
1;5;9;False;2;19;295;1264;23;5;4;197;11;16;1.0;0.0;2017;2;1;0
2;5;5;False;2;138;182;0;0;0;85;197;11;16;0.0;33.59;2017;2;1;4
1;5;3;False;2;138;245;339;0;0;85;197;11;22;1.0;0.0;2017;2;1;4
1;8;9;False;3;56;295;723;75;6;85;156;11;1;1.0;0.0;2017;2;1;0
1;18;5;False;3;55;210;5;75;6;85;139;11;1;1.0;0.0;2017;2;1;0
1;9;9;False;3;52;110;989;75;6;85;194;11;1;1.0;0.0;2017;2;1;0
1;5;9;False;2;15;295;283;75;6;85;174;11;2;1.0;0.0;2017;2;1;3
1;19;11;True;4;28;209;1576;45;6;85;0;11;2;1.0;0.0;2017;2;1;4
1;5;9;False;3;127;295;619;75;6;85;195;11;3;1.0;0.0;2017;2;1;4
1;5;9;False;4;43;295;0;75;6;85;137;11;4;1.0;0.0;2017;2;1;0
1;5;1;True;2;138;0;586;0;0;85;197;11;1;1.0;0.0;2017;11;1;4
1;5;1;True;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;11;1;0
2;18;6;False;4;61;295;1642;23;5;4;197;11;1;0.0;0.0;2017;11;1;1
3;9;9;False;3;55;57;1567;23;5;4;197;11;1;0.0;0.0;2017;11;1;1
1;5;9;False;2;138;204;340;0;0;85;197;11;1;1.0;0.0;2017;11;1;3
1;5;9;False;4;45;0;1445;3;2;85;197;11;1;1.0;0.0;2017;11;1;4
2;5;6;False;2;138;182;1608;23;5;4;197;11;1;0.0;0.0;2017;11;1;1
1;5;9;False;4;120;295;1199;5;6;85;24;11;1;1.0;0.0;2017;11;1;4
1;5;9;False;2;138;295;1567;23;5;4;197;11;1;1.0;0.0;2017;11;1;3
2;18;11;True;2;138;295;199;23;5;4;197;11;1;0.0;0.0;2017;11;1;4
1;5;9;False;3;114;0;0;23;5;4;197;11;1;1.0;0.0;2017;11;1;4
2;5;1;True;2;138;295;0;23;5;4;197;11;1;0.0;0.0;2017;11;1;4
1;5;6;False;2;138;148;324;23;5;4;197;11;2;1.0;0.0;2017;11;1;4
1;5;9;False;4;90;295;0;23;5;4;197;11;2;1.0;0.0;2017;11;1;3
1;5;1;True;4;102;283;1129;0;0;85;197;11;2;1.0;0.0;2017;11;1;1
1;5;9;False;3;55;295;1567;23;5;4;197;11;2;1.0;0.0;2017;11;1;0
1;5;9;False;2;138;295;308;23;5;4;197;11;3;1.0;0.0;2017;11;1;3
1;18;11;True;2;138;295;1608;23;5;4;197;11;3;1.0;0.0;2017;11;1;0
1;5;9;False;3;55;57;0;23;5;4;197;11;3;1.0;0.0;2017;11;1;1
1;5;9;False;2;138;295;0;3;2;85;197;11;3;1.0;0.0;2017;11;1;0
1;5;6;False;2;138;59;0;0;0;85;197;11;3;1.0;0.0;2017;11;1;4
1;5;6;False;3;63;295;1531;5;6;85;24;11;4;1.0;0.0;2017;11;1;2
16;5;9;False;2;138;295;340;0;0;85;197;11;4;0.0;0.0;2017;11;1;4
1;18;6;False;2;138;182;33;0;0;85;197;11;4;1.0;0.0;2017;11;1;3
2;5;5;False;2;138;245;0;48;6;85;0;11;4;0.0;0.0;2017;11;1;3
1;18;11;True;4;137;295;1620;23;5;4;197;11;5;1.0;0.0;2017;11;1;3
3;5;6;False;2;138;182;0;23;5;4;197;11;13;0.0;633.16;2017;11;1;4
1;5;6;False;2;138;295;0;48;6;85;0;11;15;1.0;15.19;2017;11;1;4
1;5;1;True;4;43;295;1383;75;6;85;98;11;1;1.0;0.0;2017;11;1;4
1;5;9;False;4;137;295;121;75;6;85;55;11;1;1.0;0.0;2017;11;1;4
1;5;9;False;2;22;295;1567;23;5;4;197;11;1;1.0;0.0;2016;12;4;3
1;18;11;True;4;39;197;1262;59;6;85;38;11;1;1.0;0.0;2016;12;4;3
4;5;6;False;4;39;295;172;23;5;4;197;11;1;0.0;0.0;2016;12;4;1
1;18;11;True;4;39;295;1152;23;5;4;197;11;1;1.0;0.0;2016;12;4;3
1;18;6;False;2;20;295;925;23;5;4;197;11;1;1.0;0.0;2016;12;4;3
1;5;1;True;2;138;245;0;6;6;85;40;11;2;1.0;0.0;2016;12;4;3
1;18;11;True;2;138;257;331;23;5;4;197;11;2;1.0;0.0;2016;12;4;4
1;5;6;False;4;124;295;1086;3;2;85;197;11;2;1.0;0.0;2016;12;4;0
1;18;6;False;2;138;295;1177;3;2;85;197;11;4;1.0;0.0;2016;12;4;0
1;18;11;True;2;138;295;199;23;5;4;197;11;3;1.0;0.0;2016;12;4;3
1;5;6;False;3;127;295;0;23;5;4;197;11;7;1.0;0.0;2016;12;4;1
1;5;6;False;2;138;182;0;48;6;85;0;11;7;1.0;0.0;2016;12;4;4
1;5;6;False;2;138;231;0;48;6;85;0;11;7;1.0;0.0;2016;12;4;1
4;5;6;False;2;138;230;0;48;6;85;0;11;10;0.0;88.05;2016;12;4;3
1;5;9;False;2;138;59;0;48;6;85;0;11;11;1.0;0.0;2016;12;4;3
4;5;11;True;3;119;246;1567;0;0;85;197;11;13;0.0;0.0;2016;12;4;3
1;5;5;False;2;138;172;0;0;0;85;197;11;16;1.0;0.0;2016;12;4;4
1;5;6;False;2;138;59;1461;48;6;85;0;11;14;1.0;0.0;2016;12;4;4
1;5;9;False;2;138;295;809;23;5;4;197;11;23;1.0;0.0;2016;12;4;3
2;5;5;False;2;138;172;0;0;0;85;197;11;27;0.0;0.0;2016;12;4;4
5;5;6;False;3;63;166;1719;63;6;85;122;11;30;0.0;0.0;2016;12;4;1
3;5;6;False;2;138;230;0;48;6;85;0;11;37;0.0;0.0;2016;12;4;4
57;5;6;False;2;138;10;0;48;6;85;0;11;41;0.0;389.12;2016;12;4;4
9;5;9;False;2;138;295;1567;23;5;4;197;11;39;0.0;0.0;2016;12;4;3
58;5;6;False;2;138;10;0;48;6;85;0;11;305;0.0;198.1;2016;12;4;4
1;5;1;True;3;78;295;1567;75;6;85;192;11;1;1.0;0.0;2016;12;4;0
1;5;9;False;4;90;295;1714;0;0;85;197;11;2;1.0;0.0;2016;12;4;1
1;5;6;False;2;138;172;0;0;0;85;197;11;2;1.0;0.0;2016;12;4;3
1;5;1;True;4;137;295;108;0;0;85;197;11;2;1.0;0.0;2016;12;4;4
2;5;6;False;2;138;231;0;48;6;85;0;11;4;0.0;0.0;2016;12;4;0
3;5;5;False;2;138;172;0;0;0;85;197;11;5;0.0;0.0;2016;12;4;3
4;5;9;False;2;138;295;591;0;0;85;197;11;9;0.0;0.0;2016;12;4;0
1;5;5;False;2;138;172;0;23;5;4;197;11;1;1.0;0.0;2016;12;4;4
1;5;9;False;3;101;53;1126;75;6;85;129;11;1;1.0;0.0;2016;12;4;2
1;8;9;False;0;0;0;1567;75;6;85;129;11;1;1.0;0.0;2016;12;4;4
1;5;9;False;2;138;295;0;75;6;85;129;11;1;1.0;0.0;2016;12;4;4
1;5;9;False;3;85;295;1549;75;6;85;129;11;1;1.0;0.0;2016;12;4;1
1;18;6;False;3;78;295;1090;75;6;85;129;11;1;1.0;0.0;2016;12;4;0
1;5;6;False;4;90;295;113;75;6;85;129;11;1;1.0;0.0;2016;12;4;1
1;18;6;False;3;101;53;1126;75;6;85;129;11;1;1.0;0.0;2016;12;4;0
1;5;9;False;3;101;295;1126;75;6;85;129;11;1;1.0;0.0;2016;12;4;4
1;5;1;True;4;120;20;1567;75;6;85;143;11;1;1.0;0.0;2016;12;4;0
1;18;6;False;3;129;19;120;75;6;85;187;11;1;1.0;0.0;2016;12;4;1
1;5;9;False;3;132;116;1510;75;6;85;189;11;1;1.0;0.0;2016;12;4;4
1;18;6;False;2;100;0;1567;75;6;85;141;11;1;1.0;0.0;2016;12;4;0
1;9;9;False;4;11;295;296;0;0;85;197;11;1;1.0;0.0;2016;15;3;4
1;5;6;False;2;138;59;339;0;0;85;197;11;1;1.0;0.0;2016;15;3;0
1;5;9;False;2;138;295;1608;23;5;4;197;11;1;1.0;0.0;2016;15;3;3
1;5;9;False;4;124;100;402;23;5;4;197;11;1;1.0;0.0;2016;15;3;1
3;18;6;False;4;124;100;402;23;5;4;197;11;1;0.0;0.0;2016;15;3;1
4;5;6;False;2;104;295;1567;0;0;85;197;11;1;0.0;0.0;2016;15;3;3
1;5;1;True;2;138;295;0;0;0;85;197;11;1;1.0;0.0;2016;15;3;4
1;9;9;False;3;127;0;619;0;0;85;197;11;1;1.0;0.0;2016;15;3;1
5;5;6;False;2;138;14;0;48;6;85;0;11;1;0.0;0.0;2016;15;3;4
1;5;9;False;4;137;147;116;23;5;4;197;11;1;1.0;0.0;2016;15;3;4
1;8;6;False;2;138;295;339;23;5;4;197;11;1;1.0;0.0;2016;15;3;2
1;18;11;True;2;138;295;0;23;3;18;197;11;1;1.0;0.0;2016;15;3;2
1;5;9;False;2;138;295;520;23;5;4;197;11;1;1.0;0.0;2016;15;3;1
3;5;1;True;2;138;295;0;23;5;75;197;11;1;0.0;0.0;2016;15;3;4
4;5;1;True;2;138;16;0;23;5;4;197;11;1;0.0;0.0;2016;15;3;4
1;5;6;False;2;138;257;0;0;0;85;197;11;2;1.0;0.0;2016;15;3;3
3;5;9;False;3;60;265;196;3;2;85;197;11;2;0.0;0.0;2016;15;3;3
1;5;1;True;2;138;295;0;23;5;4;197;11;3;1.0;0.0;2016;15;3;0
1;18;11;True;2;138;295;1177;23;5;4;197;11;3;1.0;0.0;2016;15;3;0
5;5;1;True;2;138;295;352;23;5;75;197;11;3;0.0;0.0;2016;15;3;0
5;5;6;False;2;138;257;0;0;0;85;197;11;3;0.0;0.0;2016;15;3;3
4;5;1;True;2;138;295;352;23;5;75;197;11;4;0.0;0.0;2016;15;3;3
1;5;9;False;3;55;131;0;23;5;4;197;11;5;1.0;0.0;2016;15;3;4
4;5;5;False;2;138;129;0;0;0;85;197;11;5;0.0;0.0;2016;15;3;3
1;18;6;False;4;137;73;116;23;5;4;197;11;3;1.0;0.0;2016;15;3;3
2;5;1;True;2;138;295;0;0;0;85;197;11;6;0.0;0.0;2016;15;3;3
1;5;9;False;2;138;295;1567;23;5;4;197;11;7;1.0;0.0;2016;15;3;4
1;8;6;False;2;138;295;1566;23;5;4;197;11;5;1.0;0.0;2016;15;3;4
2;5;6;False;4;107;171;0;23;5;4;197;11;7;0.0;0.0;2016;15;3;1
1;5;11;True;2;138;245;0;23;5;4;197;11;9;1.0;0.0;2016;15;3;3
2;5;5;False;2;138;182;0;48;6;85;0;11;12;0.0;0.0;2016;15;3;2
1;5;3;False;2;138;257;0;48;6;85;0;11;10;1.0;0.0;2016;15;3;4
2;5;6;False;2;138;16;0;48;6;85;0;11;14;0.0;0.0;2016;15;3;0
4;5;6;False;2;138;230;0;48;6;85;0;11;16;0.0;291.07;2016;15;3;3
1;5;9;False;3;55;25;62;23;5;4;197;11;13;1.0;0.0;2016;15;3;1
1;18;11;True;2;138;295;339;23;5;4;197;11;10;1.0;0.0;2016;15;3;4
1;5;6;False;2;138;16;0;48;6;85;0;11;24;1.0;100.78;2016;15;3;4
1;5;6;False;2;138;16;0;48;6;85;0;11;27;1.0;13.59;2016;15;3;3
1;5;9;False;2;15;295;1324;75;6;85;174;11;1;1.0;0.0;2016;15;3;4
1;9;9;True;2;98;295;1567;75;6;85;141;11;1;1.0;0.0;2016;15;3;4
1;5;9;False;3;55;295;0;75;6;85;129;11;1;1.0;0.0;2016;15;3;1
1;3;1;True;3;129;19;1567;75;6;85;188;11;2;1.0;0.0;2016;15;3;4
1;5;5;False;2;138;0;586;0;0;85;197;11;1;1.0;0.0;2017;22;2;1
1;5;9;False;2;138;295;1212;23;3;20;197;11;1;1.0;0.0;2017;22;2;3
1;5;9;False;4;94;295;567;23;5;4;197;11;1;1.0;0.0;2017;22;2;3
1;5;6;False;3;56;119;1567;23;5;4;197;11;1;1.0;0.0;2017;22;2;3
1;18;11;True;2;138;182;1608;0;0;85;197;11;1;1.0;0.0;2017;22;2;0
1;8;9;False;4;53;295;1567;23;5;4;197;11;1;1.0;0.0;2017;22;2;4
2;5;9;False;2;138;172;0;23;5;4;197;11;1;0.0;0.0;2017;22;2;3
2;5;6;False;2;138;295;0;0;0;85;197;11;1;0.0;0.0;2017;22;2;4
1;5;9;False;4;137;295;1394;0;0;85;197;11;1;1.0;0.0;2017;22;2;4
1;5;5;False;2;138;257;0;0;0;85;197;11;1;1.0;0.0;2017;22;2;3
3;5;6;False;2;138;172;0;48;6;85;0;11;1;0.0;0.0;2017;22;2;3
1;5;9;False;4;137;295;1620;23;5;4;197;11;2;1.0;0.0;2017;22;2;4
1;3;1;True;4;90;8;331;0;0;85;197;11;2;1.0;0.0;2017;22;2;1
1;5;6;False;2;138;35;0;0;0;85;197;11;2;1.0;0.0;2017;22;2;4
1;5;1;True;2;138;201;0;0;0;85;197;11;2;1.0;0.0;2017;22;2;4
1;5;1;True;2;138;295;1212;23;5;4;197;11;2;1.0;0.0;2017;22;2;1
1;20;1;True;0;0;0;1567;23;5;96;197;11;2;1.0;0.0;2017;22;2;4
1;5;6;False;2;138;295;340;17;6;85;109;11;3;1.0;0.0;2017;22;2;4
1;5;9;False;3;119;295;1567;11;6;85;46;11;3;1.0;0.0;2017;22;2;4
1;5;6;False;2;138;230;1437;0;0;85;197;11;4;1.0;0.0;2017;22;2;0
2;5;9;False;2;138;295;339;23;5;4;197;11;5;0.0;0.0;2017;22;2;0
1;5;6;False;2;138;295;0;23;5;4;197;11;5;1.0;0.0;2017;22;2;0
1;5;5;False;2;138;172;0;48;6;85;0;11;5;1.0;0.0;2017;22;2;3
1;18;11;True;2;138;229;0;23;5;4;197;11;5;1.0;0.0;2017;22;2;1
5;5;6;False;2;138;172;0;48;6;85;0;11;14;0.0;13.59;2017;22;2;3
1;5;1;True;4;94;295;1024;23;5;4;197;11;17;1.0;0.0;2017;22;2;3
1;5;9;False;2;138;295;1437;0;0;85;197;11;16;1.0;0.0;2017;22;2;4
1;5;6;False;2;138;230;339;48;6;85;0;11;15;1.0;0.0;2017;22;2;0
3;5;6;False;2;138;230;406;0;0;85;197;11;21;0.0;424.5;2017;22;2;3
2;5;6;False;2;138;182;0;48;6;85;0;11;36;0.0;19.19;2017;22;2;3
1;5;9;False;4;135;295;1545;75;6;85;179;11;1;1.0;0.0;2017;22;2;4
1;5;9;False;3;127;0;1307;19;6;85;0;11;1;1.0;0.0;2017;22;2;4
1;18;11;True;3;55;295;1567;75;6;85;129;11;1;1.0;0.0;2017;22;2;4
3;3;1;True;2;138;172;0;45;6;85;0;11;1;0.0;0.0;2017;22;2;3
1;5;1;True;3;129;19;1567;75;6;85;187;11;2;1.0;0.0;2017;22;2;3
1;5;9;False;4;115;295;1382;75;6;85;182;11;1;1.0;0.0;2017;22;2;3
2;5;9;False;3;119;295;1567;61;6;85;12;11;3;0.0;0.0;2017;22;2;4
1;5;9;False;2;138;295;1442;75;6;85;129;11;3;1.0;0.0;2017;22;2;2
2;3;1;True;2;138;172;1437;45;6;85;0;11;3;0.0;0.0;2017;22;2;4
1;5;1;True;3;142;295;1567;23;5;4;197;11;1;1.0;0.0;2016;11;6;1
1;18;6;False;4;90;295;416;23;5;4;197;11;1;1.0;0.0;2016;11;6;1
1;5;9;False;3;60;295;990;23;5;4;197;11;1;1.0;0.0;2016;11;6;1
1;5;9;False;4;6;295;1427;75;6;85;137;11;1;1.0;0.0;2016;11;6;1
1;5;9;False;4;120;295;500;75;6;85;143;11;1;1.0;0.0;2016;11;6;1
1;18;6;False;4;124;295;225;75;6;85;185;11;1;1.0;0.0;2016;11;6;1
1;5;9;False;4;17;295;233;75;6;85;132;11;1;1.0;0.0;2016;11;6;3
1;5;5;False;2;138;295;339;75;6;85;129;11;1;1.0;0.0;2016;11;6;4
2;18;11;True;3;114;250;1271;23;5;4;197;11;1;0.0;0.0;2016;11;6;0
2;5;6;False;2;138;230;1668;23;5;4;197;11;1;0.0;0.0;2016;11;6;2
4;18;11;True;2;19;295;1264;75;6;85;129;11;2;0.0;0.0;2016;11;6;4
1;18;11;True;2;138;295;134;23;5;4;197;11;2;1.0;0.0;2016;11;6;4
1;5;9;False;3;63;295;373;75;6;85;162;11;2;1.0;0.0;2016;11;6;2
1;5;9;False;2;15;295;1312;75;6;85;174;11;2;1.0;0.0;2016;11;6;4
1;18;6;False;2;83;295;1147;75;6;85;141;11;2;1.0;0.0;2016;11;6;3
1;8;9;False;3;129;295;1489;75;6;85;187;11;2;1.0;0.0;2016;11;6;4
1;18;6;False;3;78;135;1478;75;6;85;129;11;2;1.0;0.0;2016;11;6;3
6;18;11;True;2;19;295;1264;75;6;85;129;11;3;0.0;0.0;2016;11;6;0
3;5;6;False;2;138;231;1235;48;6;85;0;11;3;0.0;0.0;2016;11;6;0
3;18;11;True;2;19;295;1264;75;6;85;129;11;3;0.0;0.0;2016;11;6;4
1;5;1;True;4;125;295;1687;23;5;4;197;11;5;1.0;0.0;2016;11;6;0
14;5;6;False;3;63;295;1719;63;6;85;122;11;5;0.0;0.0;2016;11;6;0
1;9;9;True;2;138;295;0;75;6;85;129;11;4;1.0;0.0;2016;11;6;1
1;5;1;True;2;19;271;1406;23;5;4;197;11;7;1.0;0.0;2016;11;6;3
5;18;11;True;2;19;295;1264;75;6;85;129;11;7;0.0;0.0;2016;11;6;3
1;5;6;False;2;138;230;1668;23;5;4;197;11;11;1.0;0.0;2016;11;6;3
1;5;1;True;2;138;295;229;23;5;4;197;11;15;1.0;23.49;2016;11;6;4
1;15;9;False;1;82;295;1567;0;0;85;197;11;1;1.0;0.0;2016;10;2;1
1;18;11;True;2;138;230;1663;0;0;85;197;11;1;1.0;0.0;2016;10;2;0
1;5;3;False;2;138;295;128;23;5;4;197;11;1;1.0;0.0;2016;10;2;0
4;5;9;False;2;138;225;340;23;5;4;197;11;1;0.0;0.0;2016;10;2;3
1;5;1;True;2;138;148;0;23;5;4;197;11;1;1.0;0.0;2016;10;2;2
2;15;9;False;1;82;295;1567;23;5;4;197;11;1;0.0;0.0;2016;10;2;1
1;18;11;True;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2016;10;2;0
1;5;5;False;4;125;295;0;23;5;4;197;11;2;1.0;0.0;2016;10;2;1
1;16;0;True;1;122;0;1063;0;0;85;197;11;2;1.0;0.0;2016;10;2;1
1;5;9;False;4;35;295;489;23;5;4;197;11;8;1.0;0.0;2016;10;2;4
1;5;6;False;2;138;230;1298;23;5;4;197;11;10;1.0;0.0;2016;10;2;4
1;5;5;False;2;138;172;0;48;6;85;0;11;17;1.0;0.0;2016;10;2;4
1;5;9;False;4;45;295;1080;23;5;4;197;11;19;1.0;0.0;2016;10;2;4
2;5;6;False;2;138;295;0;48;6;85;0;11;30;0.0;11.29;2016;10;2;0
1;5;9;False;2;138;295;1177;75;6;85;129;11;1;1.0;0.0;2016;10;2;0
1;18;6;False;2;138;295;1235;75;6;85;129;11;1;1.0;0.0;2016;10;2;0
1;5;9;False;4;112;295;1429;75;6;85;129;11;1;1.0;0.0;2016;10;2;0
1;5;9;False;1;2;295;0;75;6;85;130;11;1;1.0;0.0;2016;10;2;4
1;5;9;False;2;100;136;1567;75;6;85;143;11;1;1.0;0.0;2016;10;2;4
1;5;9;False;4;120;295;1567;75;6;85;143;11;1;1.0;0.0;2016;10;2;4
1;5;9;False;3;129;295;1489;75;6;85;187;11;1;1.0;0.0;2016;10;2;4
1;5;9;False;3;55;295;62;75;6;85;129;11;2;1.0;0.0;2016;10;2;1
2;5;1;True;2;19;295;507;23;5;4;197;11;1;0.0;0.0;2017;10;1;2
4;5;6;False;4;107;171;0;23;5;4;197;11;1;0.0;0.0;2017;10;1;1
1;5;9;False;1;86;295;870;23;5;4;197;11;1;1.0;0.0;2017;10;1;1
2;18;11;True;2;138;295;1177;0;0;85;197;11;1;0.0;0.0;2017;10;1;0
1;5;11;True;2;138;236;0;0;0;85;197;11;1;1.0;0.0;2017;10;1;4
1;5;11;True;2;138;295;1567;23;5;4;197;11;1;1.0;0.0;2017;10;1;3
1;5;9;False;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;10;1;3
1;5;6;False;2;138;295;0;23;5;85;197;11;1;1.0;0.0;2017;10;1;2
1;5;9;False;3;78;295;1567;23;5;4;197;11;2;1.0;0.0;2017;10;1;1
1;5;9;False;2;19;295;1567;0;0;85;197;11;2;1.0;0.0;2017;10;1;3
1;5;6;False;3;55;25;62;5;6;85;24;11;2;1.0;0.0;2017;10;1;1
1;5;9;False;2;100;295;1536;23;5;4;197;11;3;1.0;0.0;2017;10;1;4
1;5;6;False;2;138;295;1012;23;5;4;197;11;3;1.0;0.0;2017;10;1;0
1;5;6;False;3;101;295;0;23;5;4;197;11;2;1.0;0.0;2017;10;1;4
1;18;11;True;4;137;295;1620;23;5;4;197;11;3;1.0;0.0;2017;10;1;3
1;8;9;False;4;39;295;1517;5;6;85;24;11;4;1.0;0.0;2017;10;1;4
6;5;6;False;2;19;295;1207;0;0;85;197;11;4;0.0;0.0;2017;10;1;3
1;5;6;False;4;90;295;1211;23;5;85;197;11;3;1.0;0.0;2017;10;1;4
5;5;6;False;2;138;172;0;23;5;4;197;11;4;0.0;0.0;2017;10;1;4
1;5;9;False;2;19;45;176;23;5;4;197;11;6;1.0;0.0;2017;10;1;4
4;5;6;False;2;138;182;1066;23;5;4;197;11;7;0.0;0.0;2017;10;1;0
2;5;6;False;3;101;295;0;31;6;85;106;11;8;0.0;0.0;2017;10;1;4
1;9;9;False;2;138;295;339;23;5;4;197;11;19;1.0;0.0;2017;10;1;4
1;5;9;False;3;56;295;1541;75;6;85;156;11;1;1.0;0.0;2017;10;1;0
1;5;6;False;2;138;206;340;75;6;85;129;11;1;1.0;0.0;2017;10;1;3
1;5;9;False;3;89;295;1692;75;6;85;129;11;1;1.0;0.0;2017;10;1;1
1;18;6;False;3;129;295;1489;75;6;85;129;11;1;1.0;0.0;2017;10;1;1
1;7;9;False;4;43;295;1561;75;6;85;137;11;2;1.0;0.0;2017;10;1;4
1;5;9;False;3;96;295;1676;75;6;85;139;11;2;1.0;0.0;2017;10;1;1
1;5;9;False;4;137;295;234;75;6;85;129;11;3;1.0;0.0;2017;10;1;3
1;8;9;False;2;138;182;614;75;6;85;129;11;3;1.0;0.0;2017;10;1;3
1;5;9;False;0;0;0;0;75;6;85;129;11;5;1.0;0.0;2017;10;1;4
1;5;9;False;2;19;211;1613;23;5;4;197;11;1;1.0;0.0;2016;1;1;4
4;18;11;True;2;138;295;265;23;5;4;197;11;1;0.0;0.0;2016;1;1;2
4;5;5;False;2;138;172;0;23;5;4;197;11;4;0.0;0.0;2016;1;1;3
1;5;6;False;2;138;201;1567;5;6;85;24;11;6;1.0;0.0;2016;1;1;4
1;18;11;True;2;138;14;340;0;0;85;197;11;10;1.0;0.0;2016;1;1;0
1;5;9;False;2;138;295;0;23;5;4;197;11;13;1.0;0.0;2016;1;1;0
1;5;9;False;4;39;295;172;23;5;4;197;11;25;1.0;0.0;2016;1;1;3
1;18;6;False;2;138;295;255;75;6;85;129;11;4;1.0;0.0;2016;1;1;4
1;18;6;False;3;142;106;1567;0;0;85;197;11;1;1.0;0.0;2016;1;1;4
5;5;9;False;3;60;265;196;23;5;4;197;11;1;0.0;0.0;2016;1;1;1
3;5;6;False;2;138;295;0;23;5;4;197;11;1;0.0;0.0;2016;1;1;3
1;18;11;True;0;0;0;824;9;5;85;197;11;1;1.0;0.0;2016;1;1;0
1;5;9;False;4;124;295;1440;23;5;4;197;11;1;1.0;0.0;2016;1;1;4
2;18;6;False;2;138;257;0;23;5;4;197;11;1;0.0;0.0;2016;1;1;4
1;5;9;False;3;132;295;1510;75;6;85;189;11;1;1.0;0.0;2016;1;1;4
1;18;6;False;3;129;295;1511;75;6;85;187;11;1;1.0;0.0;2016;1;1;1
1;5;9;False;3;55;295;1567;75;6;85;139;11;1;1.0;0.0;2016;1;1;0
1;5;9;False;3;132;9;1510;75;6;85;189;11;1;1.0;0.0;2016;1;1;0
1;5;9;False;2;49;295;974;75;6;85;143;11;1;1.0;0.0;2016;1;1;4
1;18;6;False;3;142;109;1567;75;6;85;191;11;1;1.0;0.0;2016;1;1;0
1;5;9;False;3;63;248;1293;75;6;85;162;11;1;1.0;0.0;2016;1;1;3
1;18;6;False;4;106;295;1567;75;6;85;178;11;1;1.0;0.0;2016;1;1;1
1;9;9;False;4;39;295;1656;75;6;85;150;11;1;1.0;0.0;2016;1;1;4
1;5;6;False;4;103;295;978;75;6;85;176;11;1;1.0;0.0;2016;1;1;3
1;8;9;False;4;102;283;1493;75;6;85;171;11;1;1.0;0.0;2016;1;1;1
1;18;6;False;3;129;295;16;75;6;85;187;11;2;1.0;0.0;2016;1;1;0
1;9;9;False;4;43;295;115;75;6;85;137;11;2;1.0;0.0;2016;1;1;4
1;5;6;False;4;90;295;1738;23;5;4;197;11;4;1.0;0.0;2016;1;1;3
1;18;6;False;4;124;295;159;23;5;4;197;11;4;1.0;0.0;2016;1;1;3
